Contig	CE_108A_sortedIndexed Read Count	CE_109A_sortedIndexed Read Count	CE_140A_sortedIndexed Read Count	ERR3624084_sortedIndexed Read Count	ERR3624086_sortedIndexed Read Count	ERR3624088_sortedIndexed Read Count	ERR3624090_sortedIndexed Read Count	ERR3624092_sortedIndexed Read Count	ERR3624094_sortedIndexed Read Count	ERR3624096_sortedIndexed Read Count	ERR3624098_sortedIndexed Read Count	ERR3624100_sortedIndexed Read Count	ERR4579589_sortedIndexed Read Count	ERR4579590_sortedIndexed Read Count	ERR4579591_sortedIndexed Read Count	ERR4579592_sortedIndexed Read Count	ERR4579593_sortedIndexed Read Count	ERR4579594_sortedIndexed Read Count	ERR4579595_sortedIndexed Read Count	ERR4579596_sortedIndexed Read Count	ERR4579597_sortedIndexed Read Count	ERR6365269_sortedIndexed Read Count	ERR6365270_sortedIndexed Read Count	ERR6365271_sortedIndexed Read Count	ERR6365272_sortedIndexed Read Count	ERR6365273_sortedIndexed Read Count	SRR12681089_sortedIndexed Read Count	SRR15353278_sortedIndexed Read Count	SRR15353279_sortedIndexed Read Count	SRR15353280_sortedIndexed Read Count	SRR15353281_sortedIndexed Read Count	SRR15353282_sortedIndexed Read Count	SRR15353283_sortedIndexed Read Count	SRR15353284_sortedIndexed Read Count	SRR15353285_sortedIndexed Read Count	SRR15353286_sortedIndexed Read Count	SRR15353287_sortedIndexed Read Count	SRR15353288_sortedIndexed Read Count	SRR15353289_sortedIndexed Read Count	SRR15353290_sortedIndexed Read Count	SRR15353291_sortedIndexed Read Count	SRR15353292_sortedIndexed Read Count	SRR15353293_sortedIndexed Read Count	SRR15353294_sortedIndexed Read Count	SRR15353295_sortedIndexed Read Count	SRR17220965_sortedIndexed Read Count	SRR17220966_sortedIndexed Read Count	SRR17220967_sortedIndexed Read Count	SRR17220968_sortedIndexed Read Count	SRR17220969_sortedIndexed Read Count	SRR17220970_sortedIndexed Read Count	SRR17220971_sortedIndexed Read Count	SRR17220972_sortedIndexed Read Count	SRR17220977_sortedIndexed Read Count	SRR17220978_sortedIndexed Read Count	SRR17220979_sortedIndexed Read Count	SRR18245246_sortedIndexed Read Count	SRR18245247_sortedIndexed Read Count	SRR18245248_sortedIndexed Read Count	SRR18245251_sortedIndexed Read Count	SRR18245252_sortedIndexed Read Count	SRR18245253_sortedIndexed Read Count	SRR6310506_sortedIndexed Read Count	SRR6310507_sortedIndexed Read Count	SRR6310508_sortedIndexed Read Count	SRR6310509_sortedIndexed Read Count	SRR6350024_sortedIndexed Read Count	SRR6350025_sortedIndexed Read Count	SRR6876832_sortedIndexed Read Count	SRR6876833_sortedIndexed Read Count	SRR6876834_sortedIndexed Read Count	SRR6876835_sortedIndexed Read Count	SRR6876836_sortedIndexed Read Count	SRR6876837_sortedIndexed Read Count	SRR6876838_sortedIndexed Read Count	SRR6876839_sortedIndexed Read Count	SRR6876840_sortedIndexed Read Count	SRR6876841_sortedIndexed Read Count	SRR6876842_sortedIndexed Read Count	SRR6876843_sortedIndexed Read Count	SRR6876844_sortedIndexed Read Count	SRR6876845_sortedIndexed Read Count	SRR6876846_sortedIndexed Read Count	SRR6876847_sortedIndexed Read Count	SRR6876848_sortedIndexed Read Count	SRR6876849_sortedIndexed Read Count
SoginMETA_k141_20303961	0	1	0	39	18	27	232	254	233	239	113	124	0	0	0	0	2	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	2	1	0	0	0	1	0	1	0	3	1	0	0	0	1
SoginMETA_k141_20441522	1	0	0	30	274	1729	0	0	1	2	2	4	0	12	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2	0	0	1	3	5	17	2	9	4	0	0	0	0	0	0	0	0	0	16	0	0	1	0	0	1	1	1	0	0	0	2	1	1	0	1	0	1	1	1
SoginMETA_k141_20549835	0	0	0	34	10	17	280	210	231	97	161	78	0	0	1	1	6	8	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	2	1	1	0	0	0	0	1	0	0	4	0	0	0	0	0	0	2	36	0	0	1	1	1	0	1	0	1	1	0	1	2	0	1	3	1	0	0	2
SoginMETA_k141_20550528	0	0	0	13	1	2	12	411	3	114	222	55	0	0	0	0	0	10	0	23	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	2	2	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	0	0	1
SoginMETA_k141_205556	0	0	0	1409	1	3	1	0	4	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	2	0	32	10	0	2	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0
SoginMETA_k141_20652422	1	0	0	37	11	73	156	337	395	418	93	271	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	9	0	0	1	1	0	1	0	2	0	0	0	0	1	0	2	0	1	1	2	0
SoginMETA_k141_20676997	0	0	0	0	1058	1	2	1	2	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	8	2	0	7	0	0	0	1	0	1	0	0	1	0	0	1	2	1	2	0	1	1	0	0
SoginMETA_k141_20686250	0	1	1	1	0	0	11	16	30	428	265	313	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	6	0	0	8	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0
SoginMETA_k141_20736845	0	0	1	1	1	0	3178	11	4	2	4	2	0	0	0	0	0	2	0	0	8	0	0	0	0	0	104	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	2	0	1	1	0	1	0	0
SoginMETA_k141_20763846	0	0	0	2	3	3	475	352	85	9	5	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	1	0	1	3	0	0	0	0	0	0	1	0	0	0	2
SoginMETA_k141_20800443	0	0	0	13	24	19	900	758	200	3	3	6	0	0	1	6	10	21	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	5	0	1	0	0	1	0	0	0	6	2	2	15	0	0	0	1	1	1	2	2	0	0	2	0	2	2	0	4	0	2	1	0
SoginMETA_k141_20854793	1	0	0	123	208	235	954	671	1132	1190	700	1284	10	7	2	17	22	12	33	5	6	0	0	0	0	0	1	1	1	1	2	4	0	1	1	3	0	0	4	2	0	0	0	4	4	0	6	50	27	9	12	22	2	7	6	15	3	1	0	0	0	0	0	1	0	6	0	14	0	1	0	2	6	0	0	1	2	2	1	2	0	3	2	0	4	2
SoginMETA_k141_20866342	0	0	0	0	3	1	1	1	794	5	1	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	1	1	0	0	0	0	0	0	0	2	4	1	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0
SoginMETA_k141_20868653	1	1	0	116	5764	443	1	3	0	1	1	0	40	297	144	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	47	109	72	11	70	17	13	75	44	156	64	0	0	0	0	0	0	7	0	2	17	0	0	0	0	1	0	1	0	1	2	0	2	2	1	1	0	1	1	1	2
SoginMETA_k141_20888273	6631	6642	1731	202	51	46	3111	3398	1432	1222	655	563	8	46	3	2229	1157	1365	1196	1129	1036	0	0	0	0	0	453	22	17	7	21	4	5	1	5	2	29	14	1	10	41	46	43	38	5	0	0	7	15	0	14	29	6	0	1	14	230	82	0	45	294	64	35820	23254	5467	7820	193	29	0	0	0	0	3	0	2	3	2	7	0	0	0	0	3	0	0	0
SoginMETA_k141_20897726	0	0	0	6	8	3	3	8	580	3	8	30	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0	0	1	0	1	0	2	0	1	0	1	0	1	0	0
SoginMETA_k141_20898289	0	0	0	5	16	61	103	272	63	34	28	13	0	4	0	6	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	2	0	0	0	0	0
SoginMETA_k141_20934764	0	0	1	959	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	4	0	23	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
SoginMETA_k141_20950704	0	0	1	10	9	17	37	62	56	418	344	400	4	0	0	0	2	5	3	10	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	3	0	2	0	0	0	0	0	0	1	2	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	28	0	1	0	1	0	0	0	0	1	0	0	2	0	1	0	0	0	0
SoginMETA_k141_20995742	0	0	0	217	1166	408	0	1	0	2	0	0	18	25	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	10	4	3	0	2	30	62	0	0	0	0	2	0	4	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
SoginMETA_k141_21011630	0	0	0	945	2	2	2	1	3	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	2	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	1
SoginMETA_k141_21013974	0	0	0	26	209	370	5	1	8	1	0	1	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	2	2	1	0	0	0	0	0	0	4	0	2	6	0	0	1	0	1	1	2	0	1	3	1	0	1	1	0	1	0	0	2	0
SoginMETA_k141_21040813	1	0	1	61	41	97	379	1290	915	82	70	180	0	10	0	0	2	6	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	2	2	2	0	0	5	0	0	0	0	0	0	0	0	3	6	0	0	2	3	1	2	2	1	0	4	6	1	1	1	1	0	0	0	0	0
SoginMETA_k141_21090265	0	0	0	3	1	0	249	134	225	14	21	34	0	0	0	30	4	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	16	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	2	0	0
SoginMETA_k141_21107831	1	1	0	43	3	2	11	174	33	88	152	188	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	2	0	1	0	1
SoginMETA_k141_21136516	0	0	0	18	59	1449	1	4	10	0	1	3	18	0	304	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	9	0	1	8	4	7	4	0	0	0	0	0	0	6	0	2	13	0	0	1	1	1	0	0	1	0	3	0	1	2	0	2	0	1	3	1	2
SoginMETA_k141_21158891	0	0	0	564	235	339	760	648	637	377	196	273	51	2	24	3	57	2	0	2	13	0	0	0	0	0	54	22	22	10	7	6	2	4	11	14	13	9	9	5	24	22	33	38	10	0	0	5	20	2	15	44	1	0	3	24	0	0	2	2	0	8	6	2	4	24	54	7	2	0	2	2	2	1	2	2	0	3	1	0	1	2	1	2	1	2
SoginMETA_k141_21177492	0	0	0	52	27	91	176	109	333	221	124	120	0	1	0	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	3	0	2	1	1	1	4	3	0	1	1	3	0	1	0	0	0	1	1	0	0	3	0	0	0	5	1	0	0	0	0	0	0	0	0	5	0	0	3	2	1	1	2	2	1	2	2	0	1	0	3	1	0	0	1	2
SoginMETA_k141_21196334	0	1	0	191	120	96	543	324	342	216	184	176	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	2	2	0	0	2	0	2	0	0	1	0	3	2	2	4	0	0	0	7	0	0	0	0	0	9	38	0	4	33	5	0	0	2	0	3	0	1	0	5	3	0	2	1	0	0	0	3	2	2
SoginMETA_k141_21197832	0	1	0	68	27	49	225	255	236	662	347	413	0	0	75	4	13	10	17	13	16	0	0	0	0	0	5	2	0	0	4	5	2	0	0	2	0	1	0	0	5	8	4	2	3	0	1	2	11	1	8	6	0	0	2	5	0	0	0	0	0	1	0	2	0	4	0	0	1	2	1	0	0	1	0	0	2	2	1	1	0	1	1	0	1	2
SoginMETA_k141_21272379	2	0	0	8	6	10	44	398	122	523	668	922	2	0	0	3	3	4	0	0	25	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1	1	0	0	1	0	0	0	2	0	2	2	0	0	6	2	0	18	0	0	2	3	1	1	3	0	1	0	0	2	0	0	3	1	2	1	1	0
SoginMETA_k141_2129021	0	1	1	5142	8	11	5	3	8	12	11	1	532	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	0	0	2	2	5	0	0	2	0	0	4	0	0	13	0	0	3	2	1	1	4	2	0	2	3	1	2	2	0	4	0	1	2	0
SoginMETA_k141_21304990	0	0	0	88	23	35	108	117	103	338	257	216	0	0	0	1	0	0	3	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	2	2	0	3	15	29	0	11	27	3	0	2	11	0	0	0	0	0	0	0	0	2	4	13	0	0	0	0	1	0	0	0	1	1	0	1	5	0	1	0	1	3	0
SoginMETA_k141_21312284	0	0	0	2	3	1	666	222	2	2	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	2	0	0	2	2	0	4	1	0	0	0	0	0	2	0	0	1	0	0	1	1	0	0	1	0	0	1	0
SoginMETA_k141_21389247	0	0	0	4	0	3	4367	4	6	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	6	0	0	8	0	0	0	0	3	2	4	1	1	1	0	2	3	2	0	2	1	1	0	1
SoginMETA_k141_21400092	1	0	0	18	142	1173	2	1	1	0	3	3	0	4	295	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	1	0	1	4	0	16	2	6	3	0	0	0	0	0	0	5	6	0	6	0	0	0	0	2	1	1	0	1	0	0	0	0	0	1	0	0	1	1	0
SoginMETA_k141_21429817	0	1	1	6	4	22	77	790	165	72	80	99	0	0	1	0	2	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	8	0	0	0	2	0	1	0	0	1	1	2	3	1	0	0	1	2	0	0	0
SoginMETA_k141_21434072	0	0	0	93	507	122	1	6	1	0	1	5	7	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	15	1	2	7	0	0	8	35	0	0	0	0	0	0	0	0	1	4	2	0	1	0	0	1	0	0	0	0	1	0	1	0	2	1	0	1	0	0
SoginMETA_k141_21464957	0	1	0	434	914	118	1353	350	509	155	93	92	7	0	2	0	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	1	0	1	6	2	0	0	0	0	0	6	6	0	9	0	0	1	0	2	0	1	0	0	3	1	2	2	2	3	2	1	1	2	1
SoginMETA_k141_21484499	0	0	0	9	2	4	190	297	186	404	221	104	0	2	0	19	3	16	4	14	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	1	2	0	1	0	1	0	0	0	1	1	0	2	0	0	0	0	0
SoginMETA_k141_21562098	0	1	1	35	13	27	594	661	2200	113	103	143	0	2	1	23	51	75	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	2	4	1	0	3	0	0	0	0	2	0	0	10	2	4	23	0	0	4	3	2	2	1	0	1	4	3	3	3	1	2	0	2	0	3	1
SoginMETA_k141_21563908	0	0	0	171	81	45	336	170	93	114	96	40	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	3	0	0	2	4	1	0	0	0	0	0	0	0	2	0	2	2	0	0	1	0	0	1	1	2	2	0	0	0	0	1	0	0	0	1	0	0	1	0
SoginMETA_k141_21576255	0	0	0	10	30	705	28	28	46	8	2	117	0	1	9	3	2	24	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1	0	2	0	0	0	0	0	0	2	0	4	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1
SoginMETA_k141_21577509	0	0	0	0	1	7	18	29	32	214	412	114	0	0	0	0	0	2	5	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	7	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	1	0	1	0	1
SoginMETA_k141_21634190	1	0	0	816	4	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	0	1	0	0	2	0	0	0	0	0	0	2	11	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	2
SoginMETA_k141_21638935	0	0	0	10	5	31	234	320	155	64	31	29	1	0	4	0	0	17	0	0	0	0	0	0	0	0	2	2	0	3	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	8	0	0	0	0	0	0	3	95	51	0	0	0	0	1	0	0	0	1	0	0	4	0	0	1	1	0	2
SoginMETA_k141_21710519	0	1	0	0	994	1	0	2	0	2	2	0	0	36	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0
SoginMETA_k141_21856474	1	0	0	574	112	139	0	8	2	4	4	0	42	12	6	6	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	2	2	5	25	0	4	0	0	0	0	0	0	2	0	0	2	0	0	1	1	0	1	0	0	1	1	1	1	0	1	0	1	0	0	0	0
SoginMETA_k141_21861913	0	0	0	2	2	578	4	0	4	7	1	2	0	0	315	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	16	8	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	2	2	0	0
SoginMETA_k141_21971450	2	0	0	7	7	21	144	10816	30	16	3	14	0	1	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	3	0	0	0	0	0	0	2	6	0	8	10	0	0	1	0	1	1	1	3	0	1	4	5	1	3	1	1	2	5	1	2
SoginMETA_k141_2197237	0	0	1	5	0	5	739	85	8	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	2	2	0	7	0	0	0	1	0	0	1	0	1	0	0	0	2	0	0	3	1	2	1	1
SoginMETA_k141_22002298	0	0	0	5	4	4	262	450	302	581	290	180	1	6	0	46	16	6	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	2	0	0	18	0	0	0	6	2	0	2	0	0	0	0	2	0	0	1	2	1	0	1	2	0	0	1	1	0	1	0
SoginMETA_k141_22035181	1	0	0	6	1428	14	79	52	229	24	16	182	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	1	0	0	0	0	1	0	4	2	6	4	0	0	1	3	2	1	0	0	0	1	0	0	0	1	1	0	2	0	1	4
SoginMETA_k141_22054835	0	0	0	2	0	1	1	1	2	629	277	135	0	1	0	0	0	0	20	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	8	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	1	0	0	0	0
SoginMETA_k141_22065289	1	2	0	0	2	0	2072	2	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	10	0	0	3	0	0	1	0	0	1	0	0	0	0	1	1	1	3	1	2	0	0	2	0
SoginMETA_k141_22104250	0	0	0	41	60	54	307	111	92	30	31	35	17	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	2	2	0	1	0	2	0	2	0	0	0	0	0	2	0	0	0	1	5	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0
SoginMETA_k141_22133353	0	0	1	2	1	7	1494	227	19	4	4	68	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	1	1	0	1	0	0	0	0	0	0	2	0	4	5	0	0	1	0	1	1	0	1	0	2	1	3	0	2	0	2	2	0	0	0
SoginMETA_k141_22167205	0	0	0	6	1422	5	7	4	7	5	4	5	0	33	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	27	38	0	0	1	3	0	1	4	0	0	0	18	0	2	0	0	0	2	0	3	1	0	1	0	3	2	0	0	0	2	2	0	1	0	0
SoginMETA_k141_22177835	0	2	1	12	14	10	89	32	25	19530	95	90	2	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	3	4	1	1	1	0	2	0	0	0	0	0	2	2	8	13	0	0	1	2	6	1	2	1	0	2	1	1	4	3	3	2	1	1	0	1
SoginMETA_k141_22183579	0	0	0	144	30	67	138	78	207	165	96	110	6	0	0	0	1	0	0	2	0	0	0	0	0	0	106	0	15	20	0	0	0	5	2	2	33	2	6	15	22	18	32	27	25	0	0	3	14	1	4	1	1	0	4	2	0	1	2	0	0	3	8	2	2	3	96	4	4	1	1	2	0	1	0	0	2	4	4	2	2	1	3	0	2	1
SoginMETA_k141_221875	0	0	0	18	12	20	179	250	134	52	52	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	3	0	1	0	1	2	0	1	0	1	0	0	0	0	0	0	0	2	0	60	18	0	1	4	0	0	1	0	0	0	3	1	1	2	3	0	0	1	2
SoginMETA_k141_22259694	0	0	0	62	1506	24	0	1	1	4	0	1	79	35	63	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
SoginMETA_k141_22282431	0	1	0	208	105	39	754	393	572	1	4	88	0	0	0	3	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	8	0	0	6	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0
SoginMETA_k141_22287930	0	1	1	39	11	10	427	836	757	195	217	55	3	0	0	34	20	38	0	0	0	0	0	0	0	0	11	10	4	0	0	4	1	0	1	0	4	4	0	2	16	15	24	21	0	0	1	2	0	0	0	2	0	0	1	1	0	0	4	0	0	2	2	0	2	7	3	0	0	1	0	1	2	0	3	0	1	2	1	0	4	2	0	0	1	0
SoginMETA_k141_22290762	1	1	0	1124	343	780	2368	2212	2534	2622	2490	1834	22	3	9	1	12	7	2	12	4	0	0	0	0	0	106	10	14	3	4	3	2	4	6	1	10	6	4	0	8	5	0	8	0	0	3	7	29	4	16	34	3	0	5	13	3	0	0	1	0	0	2	6	8	22	4	0	3	3	5	1	3	4	0	3	2	6	2	4	8	7	4	6	2	8
SoginMETA_k141_2232658	2	0	0	9	32	23	165	82	86	688	273	1081	4	0	0	42	5	22	13	29	97	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	128	35	2	4	7	3	0	11	8	2	0	0	0	0	0	2	0	0	6	1	0	0	0	1	0	1	2	0	0	0	0	0	1	0	0	0	0	2	0
